TmStamp,GHI,DNI,DHI,DNI_extra,amb_temp,sol_azi,sol_zen,albedo,Measured POA,airmass,Hour
2021-05-09 10:53:00-07:00,1000.9329223632812,952.0183715820312,110.65859985351562,1339.6236344081738,24.280000686645508,134.03095591166652,23.353142988444674,0.1849655956029892,1004.36865234375,1.0886919149081067,10.0
2021-05-09 10:54:00-07:00,1001.2967529296875,952.2447509765625,109.46118927001953,1339.6236344081738,24.309999465942383,134.50621971925904,23.206475724221292,0.18497492372989655,1005.08447265625,1.0874958865012156,10.0
2021-05-09 10:55:00-07:00,1001.5323486328125,953.5403442382812,107.4928970336914,1339.6236344081738,24.329999923706055,134.9866785215916,23.061003662750863,0.18435563147068024,1006.3348999023438,1.0863192088536382,10.0
2021-05-09 10:56:00-07:00,1002.5948486328125,954.3943481445312,106.08255767822266,1339.6236344081738,23.65999984741211,135.47238762304642,22.916737472037966,0.18384794890880585,1009.7421264648438,1.085161685979957,10.0
2021-05-09 10:57:00-07:00,1003.9385375976562,954.6881713867188,106.33958435058594,1339.6236344081738,23.389999389648438,135.9634024224689,22.773721550523433,0.183731809258461,1012.70947265625,1.0840233912051171,10.0
2021-05-09 10:58:00-07:00,1005.490478515625,954.7512817382812,107.33967590332031,1339.6236344081738,23.280000686645508,136.459777018946,22.63197540480992,0.18386344611644745,1013.5861206054688,1.0829041955131773,10.0
2021-05-09 10:59:00-07:00,1005.9711303710938,953.2760620117188,106.93295288085938,1339.6236344081738,23.850000381469727,136.961564418286,22.491533164131084,0.1840849369764328,1015.3984985351562,1.081804083869182,10.0
2021-05-09 11:00:00-07:00,1006.2930908203125,953.3395385742188,106.60033416748047,1339.6236344081738,24.399999618530273,137.46881641860392,22.352406491129884,0.18424420058727264,1016.0988159179688,1.0807228637104371,11.0
2021-05-09 11:01:00-07:00,1006.3380737304688,953.0993041992188,105.62996673583984,1339.6236344081738,24.90999984741211,137.98158348116783,22.214620320303197,0.18430034816265106,1016.977294921875,1.079660446421565,11.0
2021-05-09 11:02:00-07:00,1004.8331298828125,951.7481079101562,104.80038452148438,1339.6236344081738,24.989999771118164,138.4999146055178,22.07819331001417,0.18446475267410278,1016.619140625,1.0786166944163038,11.0
2021-05-09 11:03:00-07:00,1004.6405029296875,951.0580444335938,103.75694274902344,1339.6236344081738,25.040000915527344,139.02385719456032,21.94315885094774,0.1845199465751648,1018.0224609375,1.0775915819704753,11.0
2021-05-09 11:04:00-07:00,1004.3741455078125,950.4356689453125,102.49971008300781,1339.6236344081738,24.81999969482422,139.55345691436753,21.80953909114959,0.18454068899154663,1017.7827758789062,1.0765849961043537,11.0
2021-05-09 11:05:00-07:00,1005.4596557617188,950.9427490234375,103.64993286132812,1339.6236344081738,24.65999984741211,140.0887575537335,21.677366739426333,0.1847960352897644,1019.4472045898438,1.07559690235764,11.0
2021-05-09 11:06:00-07:00,1007.3118896484375,952.099609375,103.34265899658203,1339.6236344081738,24.649999618530273,140.6298012334712,21.54667041244892,0.18492697179317474,1021.27294921875,1.0746272336216856,11.0
2021-05-09 11:07:00-07:00,1009.2703857421875,953.3753662109375,104.31616973876953,1339.6236344081738,24.850000381469727,141.17662680064166,21.417478770684653,0.1850978583097458,1023.484130859375,1.073675921800828,11.0
2021-05-09 11:08:00-07:00,1012.5488891601562,955.676025390625,104.97199249267578,1339.6236344081738,24.670000076293945,141.7292718447224,21.289809240873552,0.1849582940340042,1027.1929931640625,1.0727428158371408,11.0
2021-05-09 11:09:00-07:00,1013.9771728515625,956.1415405273438,105.41976165771484,1339.6236344081738,24.969999313354492,142.28777108499344,21.163704956177597,0.18490369617938995,1028.878173828125,1.0718279518782063,11.0
2021-05-09 11:10:00-07:00,1014.6741943359375,955.6072998046875,106.33060455322266,1339.6236344081738,24.8700008392334,142.8521565665937,21.03917916921904,0.18467120826244354,1028.5335693359375,1.0709311477091181,11.0
2021-05-09 11:11:00-07:00,1016.7955322265625,957.1638793945312,106.20227813720703,1339.6236344081738,24.219999313354492,143.4224574808835,20.916258241957053,0.18426792323589325,1031.3189697265625,1.0700523170156835,11.0
2021-05-09 11:12:00-07:00,1017.6511840820312,957.0885620117188,107.20576477050781,1339.6236344081738,23.979999542236328,143.9986999923167,20.79498771808005,0.183945432305336,1033.2821044921875,1.0691915090215598,11.0
2021-05-09 11:13:00-07:00,1018.8010864257812,956.4494018554688,107.68765258789062,1339.6236344081738,23.940000534057617,144.58090705602643,20.675393338469817,0.1835625022649765,1035.2196044921875,1.0683486300502005,11.0
2021-05-09 11:14:00-07:00,1020.3409423828125,957.2174072265625,108.11054992675781,1339.6236344081738,23.979999542236328,145.1690982322251,20.557502687106663,0.18321502208709717,1036.7137451171875,1.0675235996489714,11.0
2021-05-09 11:15:00-07:00,1021.1129760742188,957.215576171875,108.18983459472656,1339.6236344081738,24.229999542236328,145.76328950283954,20.441347819366698,0.1829877644777298,1037.592529296875,1.0667163684824468,11.0
2021-05-09 11:16:00-07:00,1022.8521118164062,958.1890258789062,107.99003601074219,1339.6236344081738,24.3700008392334,146.3634930747241,20.32695351452871,0.1830144077539444,1039.279541015625,1.0659268366256052,11.0
2021-05-09 11:17:00-07:00,1024.8646240234375,959.2464599609375,107.8124771118164,1339.6236344081738,23.920000076293945,146.9697176002577,20.21434219814087,0.18309159576892853,1040.945556640625,1.0651548890751956,11.0
2021-05-09 11:18:00-07:00,1026.6834716796875,960.2228393554688,107.90576171875,1339.6236344081738,23.420000076293945,147.58196635235203,20.103553573403545,0.18326348066329956,1043.8729248046875,1.064400529638994,11.0
2021-05-09 11:19:00-07:00,1028.5186767578125,960.9251098632812,108.7889633178711,1339.6236344081738,23.280000686645508,148.200239467701,19.99462502815011,0.1835954338312149,1046.2625732421875,1.0636637451020097,11.0
2021-05-09 11:20:00-07:00,1030.6563720703125,962.0335693359375,109.16040802001953,1339.6236344081738,23.229999542236328,148.82453213434462,19.887582968336318,0.18383924663066864,1048.067138671875,1.0629444479526995,11.0
2021-05-09 11:21:00-07:00,1030.79150390625,960.7530517578125,108.92936706542969,1339.6236344081738,23.75,149.45483479492583,19.78246613901227,0.184117391705513,1049.1068115234375,1.0622426341858604,11.0
2021-05-09 11:22:00-07:00,1031.442138671875,960.6824951171875,109.8646240234375,1339.6236344081738,24.1299991607666,150.09113295805844,19.679294066110316,0.1842399686574936,1050.542236328125,1.061558172167337,11.0
2021-05-09 11:23:00-07:00,1032.289306640625,960.5223999023438,110.86000061035156,1339.6236344081738,24.1299991607666,150.73340700606923,19.578094175220755,0.18458323180675507,1051.1619873046875,1.0608909850680035,11.0
2021-05-09 11:24:00-07:00,1033.5284423828125,961.0052490234375,112.13821411132812,1339.6236344081738,23.579999923706055,151.38163200586655,19.47889509446,0.1847478747367859,1051.6346435546875,1.0602410056258593,11.0
2021-05-09 11:25:00-07:00,1034.150390625,959.8515014648438,112.08312225341797,1339.6236344081738,23.489999771118164,152.03577752931778,19.381744120811064,0.18469838798046112,1051.4337158203125,1.0596082894880154,11.0
2021-05-09 11:26:00-07:00,1035.82666015625,959.2472534179688,113.12327575683594,1339.6236344081738,23.579999923706055,152.69580746706526,19.286667965879076,0.18441946804523468,1053.1337890625,1.0589927584403003,11.0
2021-05-09 11:27:00-07:00,1038.00732421875,958.4973754882812,114.32069396972656,1339.6236344081738,23.40999984741211,153.361679859824,19.19369086099897,0.18423493206501007,1055.8409423828125,1.0583943207888804,11.0
2021-05-09 11:28:00-07:00,1044.1876220703125,960.6305541992188,117.63002014160156,1339.6236344081738,23.219999313354492,154.03334673085942,19.10284766379445,0.18412679433822632,1062.1527099609375,1.0578129556150884,11.0
2021-05-09 11:29:00-07:00,1049.66650390625,960.7128295898438,122.16104125976562,1339.6236344081738,23.15999984741211,154.71075438275943,19.014171582771553,0.18426279723644257,1069.0101318359375,1.057248633140266,11.0
2021-05-09 11:30:00-07:00,1055.665771484375,960.3776245117188,128.63088989257812,1339.6236344081738,23.469999313354492,155.39384143254165,18.927697178081146,0.18457098305225372,1074.288818359375,1.0567013341966938,11.0
2021-05-09 11:31:00-07:00,1038.407470703125,939.7329711914062,135.19436645507812,1339.6236344081738,23.84000015258789,156.0825413912455,18.84345009825327,0.18483132123947144,1072.6275634765625,1.0561709857988424,11.0
2021-05-09 11:32:00-07:00,1066.5855712890625,960.7465209960938,139.52523803710938,1339.6236344081738,23.969999313354492,156.77678072864023,18.761456083610582,0.18500010669231415,1081.5687255859375,1.0556575190743647,11.0
2021-05-09 11:33:00-07:00,1072.8389892578125,961.0902709960938,144.74807739257812,1339.6236344081738,23.950000762939453,157.4764792103142,18.681746587001015,0.1853172779083252,1084.8634033203125,1.0551609043472587,11.0
2021-05-09 11:34:00-07:00,1082.6209716796875,960.4832153320312,155.1722869873047,1339.6236344081738,24.309999465942383,158.1815497973456,18.604359318316483,0.18558333814144135,1090.9080810546875,1.0546811538052312,11.0
2021-05-09 11:35:00-07:00,1096.5238037109375,960.5759887695312,169.21624755859375,1339.6236344081738,24.719999313354492,158.8918985600235,18.529318559590962,0.1855328530073166,1098.948974609375,1.054218199653048,11.0
2021-05-09 11:36:00-07:00,1113.4835205078125,959.9597778320312,186.95840454101562,1339.6236344081738,24.389999389648438,159.60742461448626,18.45664145588023,0.18561266362667084,1108.4739990234375,1.053771934858877,11.0
2021-05-09 11:37:00-07:00,1134.4227294921875,959.4562377929688,207.62759399414062,1339.6236344081738,23.90999984741211,160.32802006349493,18.38636530579872,0.18596066534519196,1122.5506591796875,1.0533423807353464,11.0
2021-05-09 11:38:00-07:00,1174.6466064453125,957.7714233398438,249.46981811523438,1339.6236344081738,23.690000534057617,161.05356996908563,18.318524129061075,0.18619726598262787,1151.04150390625,1.052929542080007,11.0
2021-05-09 11:39:00-07:00,1193.9232177734375,931.3673095703125,292.6969909667969,1339.6236344081738,23.459999084472656,161.78395233824426,18.253141258517203,0.18644465506076813,1170.2659912109375,1.0525333631008922,11.0
2021-05-09 11:40:00-07:00,810.0540771484375,481.9015197753906,340.9159240722656,1339.6236344081738,23.34000015258789,162.51903862349127,18.1902451793338,0.18556492030620575,818.5817260742188,1.0521538243825213,11.0
2021-05-09 11:41:00-07:00,451.4471130371094,92.10771942138672,364.20672607421875,1339.6236344081738,23.760000228881836,163.2586917824608,18.129868380859648,0.1848117858171463,425.8086853027344,1.0517909355612496,11.0
2021-05-09 11:42:00-07:00,431.71478271484375,67.28002166748047,364.5848083496094,1339.6236344081738,24.209999084472656,164.00276927879008,18.072028642779813,0.18512679636478424,386.3087463378906,1.0514446232606363,11.0
2021-05-09 11:43:00-07:00,444.8703308105469,74.0331039428711,370.27874755859375,1339.6236344081738,23.989999771118164,164.75112119319533,18.01674044167096,0.18486593663692474,411.453369140625,1.0511148008582705,11.0
2021-05-09 11:44:00-07:00,442.0805969238281,64.97815704345703,371.31451416015625,1339.6236344081738,23.739999771118164,165.5035908113514,17.964037005316968,0.18559522926807404,362.5192565917969,1.0508014998220645,11.0
2021-05-09 11:45:00-07:00,500.30340576171875,119.70719909667969,382.5170593261719,1339.6236344081738,23.31999969482422,166.26001474451164,17.913939310160075,0.18483924865722656,487.716064453125,1.0505046846023582,11.0
2021-05-09 11:46:00-07:00,437.8573913574219,69.18480682373047,379.2836608886719,1339.6236344081738,23.3799991607666,167.02022308142932,17.86647891343226,0.18582449853420258,438.2228088378906,1.0502243886752407,11.0
2021-05-09 11:47:00-07:00,496.5110778808594,97.24993133544922,388.4927062988281,1339.6236344081738,23.34000015258789,167.78403955103045,17.82166857018707,0.18469499051570892,425.4007568359375,1.049960541035432,11.0
2021-05-09 11:48:00-07:00,804.4685668945312,425.1416320800781,388.5986022949219,1339.6236344081738,23.030000686645508,168.55128172343996,17.779526047254592,0.18536919355392456,767.1361694335938,1.0497131076254553,11.0
2021-05-09 11:49:00-07:00,657.6326904296875,286.6348571777344,383.4382629394531,1339.6236344081738,22.969999313354492,169.32176122894043,17.740078048907066,0.18406647443771362,690.933837890625,1.0494821139964774,11.0
2021-05-09 11:50:00-07:00,948.8146362304688,608.614990234375,357.9267272949219,1339.6236344081738,22.790000915527344,170.0952840004636,17.703337361077473,0.18452443182468414,880.5712890625,1.0492675114773702,11.0
2021-05-09 11:51:00-07:00,1091.1949462890625,771.5872802734375,343.5956726074219,1339.6236344081738,22.950000762939453,170.87165106932912,17.66932760969391,0.18602420389652252,1106.9466552734375,1.04906932243634,11.0
2021-05-09 11:52:00-07:00,992.4534301757812,665.4407348632812,342.4527587890625,1339.6236344081738,23.18000030517578,171.6506567630538,17.638060826919357,0.18615657091140747,989.006103515625,1.048887509409011,11.0
2021-05-09 11:53:00-07:00,951.9216918945312,641.5012817382812,322.2671813964844,1339.6236344081738,23.290000915527344,172.43209214859212,17.60954898727583,0.18577943742275238,925.7401733398438,1.0487220428302795,11.0
2021-05-09 11:54:00-07:00,1148.6326904296875,877.2869262695312,297.5528259277344,1339.6236344081738,23.469999313354492,173.21574328492443,17.58380831984708,0.1863674372434616,1148.2288818359375,1.0485729260889707,11.0
2021-05-09 11:55:00-07:00,1185.09814453125,917.2169189453125,296.8323974609375,1339.6236344081738,24.260000228881836,174.0013920960921,17.560858737094634,0.18696212768554688,1195.58154296875,1.0484401921348436,11.0
2021-05-09 11:56:00-07:00,894.613037109375,565.7384643554688,310.0533142089844,1339.6236344081738,24.280000686645508,174.7888167508487,17.54069168201505,0.18716596066951752,776.7545776367188,1.048323717906786,11.0
2021-05-09 11:57:00-07:00,1248.3936767578125,949.8027954101562,325.4239196777344,1339.6236344081738,24.760000228881836,175.57779204492272,17.523334273903217,0.1880292296409607,1220.6453857421875,1.048223595263683,11.0
2021-05-09 11:58:00-07:00,1149.5318603515625,844.0715942382812,345.34698486328125,1339.6236344081738,24.920000076293945,176.36808981366926,17.508783913652977,0.18838268518447876,1191.505859375,1.0481397532415453,11.0
2021-05-09 11:59:00-07:00,1140.3828125,800.6055297851562,366.90283203125,1339.6236344081738,24.829999923706055,177.15947935138274,17.49704867104596,0.18893104791641235,1182.1732177734375,1.0480721914175746,11.0
2021-05-09 12:00:00-07:00,429.24090576171875,61.92557144165039,374.7146911621094,1339.6236344081738,25.020000457763672,177.95172784270505,17.488141688839548,0.1919528990983963,462.0965576171875,1.048020947498472,12.0
2021-05-09 12:01:00-07:00,652.760986328125,255.01670837402344,392.3869323730469,1339.6236344081738,24.799999237060547,178.7446008114223,17.482057637103395,0.1894795447587967,542.6609497070312,1.0479859619659901,12.0
2021-05-09 12:02:00-07:00,1289.343994140625,953.6556396484375,360.5284423828125,1339.6236344081738,24.270000457763672,179.5378630947273,17.478800864964413,0.1881924718618393,1286.0413818359375,1.0479672401384217,12.0
2021-05-09 12:03:00-07:00,1248.3013916015625,881.4724731445312,340.7635192871094,1339.6236344081738,24.079999923706055,180.33127717784296,17.478382082999673,0.1876702904701233,825.240478515625,1.0479648330290854,12.0
2021-05-09 12:04:00-07:00,876.4255981445312,527.5490112304688,335.6223449707031,1339.6236344081738,24.770000457763672,181.12460684507545,17.480809081420816,0.1873341053724289,625.1015014648438,1.047978784060285,12.0
2021-05-09 12:05:00-07:00,1217.5078125,861.8484497070312,337.6773376464844,1339.6236344081738,25.06999969482422,181.91761551255075,17.486062802415347,0.18729424476623535,1014.0108032226562,1.0480089915479152,12.0
2021-05-09 12:06:00-07:00,1273.2578125,949.5224609375,347.46417236328125,1339.6236344081738,25.290000915527344,182.71006722722157,17.494145033269618,0.18751631677150726,1276.0804443359375,1.048055482791739,12.0
2021-05-09 12:07:00-07:00,1263.8245849609375,923.8104858398438,362.9482727050781,1339.6236344081738,25.030000686645508,183.50172711610657,17.505046218230987,0.18768201768398285,1263.325439453125,1.048118228971005,12.0
2021-05-09 12:08:00-07:00,1190.7071533203125,828.208251953125,381.3953857421875,1339.6236344081738,25.579999923706055,184.29236184517669,17.518779084254717,0.18751507997512817,1213.2554931640625,1.0481973386687256,12.0
2021-05-09 12:09:00-07:00,793.3759155273438,392.7822265625,400.3524475097656,1339.6236344081738,25.950000762939453,185.08174006319476,17.53532307966536,0.18735246360301971,827.1256713867188,1.0482927379215898,12.0
2021-05-09 12:10:00-07:00,658.0183715820312,233.46591186523438,417.8146057128906,1339.6236344081738,25.510000228881836,185.86963283637243,17.554661379012742,0.18757639825344086,646.8744506835938,1.0484043829171055,12.0
2021-05-09 12:11:00-07:00,784.9450073242188,357.6569519042969,429.56024169921875,1339.6236344081738,25.239999771118164,186.6558140784976,17.576798310749197,0.18760091066360474,758.724365234375,1.0485323607763115,12.0
2021-05-09 12:12:00-07:00,947.4102172851562,520.6241455078125,426.7841491699219,1339.6236344081738,25.1200008392334,187.44006095320404,17.601722963688985,0.18712691962718964,930.930419921875,1.0486766795055207,12.0
2021-05-09 12:13:00-07:00,861.4374389648438,442.2627868652344,418.2878723144531,1339.6236344081738,24.739999771118164,188.2221542755209,17.629417633112297,0.18636126816272736,876.8214721679688,1.0488373162940638,12.0
2021-05-09 12:14:00-07:00,591.020751953125,169.01766967773438,406.53875732421875,1339.6236344081738,24.280000686645508,189.00187941126654,17.659871680936362,0.1852126568555832,588.3059692382812,1.0490142976577463,12.0
2021-05-09 12:15:00-07:00,519.8579711914062,102.34973907470703,400.91015625,1339.6236344081738,24.209999084472656,189.77902454610478,17.69307736930672,0.18494798243045807,503.3980712890625,1.0492076754418287,12.0
2021-05-09 12:16:00-07:00,463.3653564453125,54.9482307434082,393.85443115234375,1339.6236344081738,24.110000610351562,190.55338416931693,17.729013190978264,0.18487827479839325,457.040771484375,1.0494174295286474,12.0
2021-05-09 12:17:00-07:00,453.02099609375,54.27476501464844,386.8675231933594,1339.6236344081738,24.010000228881836,191.32475729161908,17.767662851694226,0.18528223037719727,450.8105163574219,1.049643577981353,12.0
2021-05-09 12:18:00-07:00,409.75537109375,18.398488998413086,390.6016540527344,1339.6236344081738,23.93000030517578,192.0929482734878,17.80900880706409,0.18703614175319672,415.0337829589844,1.0498861393036742,12.0
2021-05-09 12:19:00-07:00,385.2712097167969,0.9654953479766846,381.1539001464844,1339.6236344081738,23.8700008392334,192.85776709291622,17.85303215507335,0.1894991546869278,375.5215148925781,1.0501451315721861,12.0
2021-05-09 12:20:00-07:00,375.8580322265625,0.8300308585166931,371.8598327636719,1339.6236344081738,23.75,193.61902960354612,17.899711804207215,0.1908286064863205,362.8408203125,1.05042056725985,12.0
2021-05-09 12:21:00-07:00,373.5827331542969,1.1924530267715454,368.6295166015625,1339.6236344081738,23.780000686645508,194.3765577616573,17.94902987075224,0.19075973331928253,361.5235290527344,1.0507124848769107,12.0
2021-05-09 12:22:00-07:00,400.1661682128906,18.693944931030273,378.5687255859375,1339.6236344081738,24.06999969482422,195.13017982176822,18.000966101480245,0.18997341394424438,380.7314147949219,1.0510209159469028,12.0
2021-05-09 12:23:00-07:00,508.9363098144531,121.8851089477539,379.7721862792969,1339.6236344081738,24.219999313354492,195.87973052025853,18.055491919513642,0.18946856260299683,546.569580078125,1.051345849079478,12.0
2021-05-09 12:24:00-07:00,412.1734313964844,28.296863555908203,375.5378723144531,1339.6236344081738,24.139999389648438,196.6250512273334,18.112582368646386,0.1899440437555313,414.3425598144531,1.0516873004654042,12.0
2021-05-09 12:25:00-07:00,380.2052917480469,5.777122974395752,370.2735900878906,1339.6236344081738,24.110000610351562,197.36599056987896,18.1722171274198,0.18994981050491333,379.1716003417969,1.0520453201606266,12.0
2021-05-09 12:26:00-07:00,384.53076171875,14.759809494018555,366.7706298828125,1339.6236344081738,23.84000015258789,198.10240255722593,18.234366648259638,0.18898092210292816,376.91259765625,1.0524199087421613,12.0
2021-05-09 12:27:00-07:00,412.7891540527344,36.08643341064453,367.1357727050781,1339.6236344081738,23.950000762939453,198.83414963515068,18.29901419606834,0.18835611641407013,404.5358581542969,1.0528111496548251,12.0
2021-05-09 12:28:00-07:00,432.13226318359375,43.42301940917969,376.7153625488281,1339.6236344081738,24.09000015258789,199.56110075866306,18.366128049620144,0.1881457418203354,413.5212097167969,1.053219041342384,12.0
2021-05-09 12:29:00-07:00,454.4764404296875,57.31287384033203,383.7986755371094,1339.6236344081738,24.329999923706055,200.28313192434223,18.43568205471071,0.18776674568653107,439.1049499511719,1.053643620849301,12.0
2021-05-09 12:30:00-07:00,539.0697631835938,119.76419830322266,409.83587646484375,1339.6236344081738,24.43000030517578,201.0001261824725,18.50764486624969,0.18695612251758575,491.9532165527344,1.0540848982370297,12.0
2021-05-09 12:31:00-07:00,734.4841918945312,294.8697814941406,433.1351013183594,1339.6236344081738,24.540000915527344,201.71197363517422,18.581990413052523,0.186653271317482,708.646240234375,1.054542920259316,12.0
2021-05-09 12:32:00-07:00,718.5755004882812,276.9052429199219,442.7464904785156,1339.6236344081738,24.270000457763672,202.41857140117332,18.65868404053495,0.18675249814987183,718.3886108398438,1.0550176849279564,12.0
2021-05-09 12:33:00-07:00,667.5037231445312,218.45164489746094,447.2965393066406,1339.6236344081738,23.979999542236328,203.11982357510763,18.7377019002154,0.18728333711624146,679.6687622070312,1.0555092609178633,12.0
2021-05-09 12:34:00-07:00,602.0946044921875,149.5603485107422,443.3402099609375,1339.6236344081738,23.770000457763672,203.81564116243828,18.81901591107345,0.187372624874115,575.0267333984375,1.0560176947648798,12.0
2021-05-09 12:35:00-07:00,624.1614379882812,176.25088500976562,442.8864440917969,1339.6236344081738,23.969999313354492,204.50594199759217,18.9026012134198,0.1887730211019516,630.9816284179688,1.0565430569828744,12.0
2021-05-09 12:36:00-07:00,571.9165649414062,135.1492462158203,430.29620361328125,1339.6236344081738,24.15999984741211,205.19065111041695,18.98842123098497,0.1880393624305725,571.9213256835938,1.0570853477719997,12.0
2021-05-09 12:37:00-07:00,502.2528381347656,88.70734405517578,404.72314453125,1339.6236344081738,24.280000686645508,205.8696987753334,19.076444415582912,0.18855665624141693,510.1814270019531,1.057644601486089,12.0
2021-05-09 12:38:00-07:00,389.25787353515625,1.5968048572540283,387.2156982421875,1339.6236344081738,24.15999984741211,206.54302314795964,19.166637447109068,0.18999142944812775,373.9450988769531,1.0582208436995681,12.0
2021-05-09 12:39:00-07:00,371.0628356933594,1.0475035905838013,369.78228759765625,1339.6236344081738,24.079999923706055,207.2105682881206,19.258973740174753,0.18982064723968506,354.8159484863281,1.0588141454772073,12.0
2021-05-09 12:40:00-07:00,368.6141662597656,1.7333014011383057,366.3179931640625,1339.6236344081738,24.18000030517578,207.87228447349096,19.353424465412303,0.18909995257854462,353.0052795410156,1.0594245662183912,12.0
2021-05-09 12:41:00-07:00,431.9150085449219,48.188804626464844,383.1899719238281,1339.6236344081738,24.010000228881836,208.5281280488148,19.449951417693114,0.18630142509937286,411.83154296875,1.060052106551048,12.0
2021-05-09 12:42:00-07:00,533.3683471679688,127.65907287597656,396.4550476074219,1339.6236344081738,23.889999389648438,209.17806125442743,19.54852840168185,0.18680064380168915,514.9911499023438,1.060696846579284,12.0
2021-05-09 12:43:00-07:00,439.5474853515625,54.44649887084961,377.7109375,1339.6236344081738,23.90999984741211,209.82205205969905,19.649125632987037,0.18798615038394928,429.2843017578125,1.0613588450866591,12.0
2021-05-09 12:44:00-07:00,371.96917724609375,10.625686645507812,364.3324890136719,1339.6236344081738,24.270000457763672,210.46007398414517,19.751715122617085,0.1875518411397934,362.6581726074219,1.0620381743998208,12.0
2021-05-09 12:45:00-07:00,375.4609375,16.009355545043945,361.8323669433594,1339.6236344081738,24.25,211.09210591339814,19.856254124996624,0.18785780668258667,367.1455383300781,1.062734809929646,12.0
2021-05-09 12:46:00-07:00,383.1524353027344,19.710567474365234,365.4726257324219,1339.6236344081738,24.3700008392334,211.71813191675795,19.962719842163636,0.18875670433044434,376.4486083984375,1.0634488603071077,12.0
2021-05-09 12:47:00-07:00,374.4508361816406,18.15691375732422,355.9908142089844,1339.6236344081738,24.639999389648438,212.3381414637069,20.071081494060365,0.1891760379076004,363.7335205078125,1.064180382337969,12.0
2021-05-09 12:48:00-07:00,349.58349609375,6.876421928405762,340.6740417480469,1339.6236344081738,24.549999237060547,212.9521275767534,20.18129968481577,0.18905307352542877,342.8089599609375,1.0649293747575417,12.0
2021-05-09 12:49:00-07:00,342.89178466796875,2.7912466526031494,339.1513366699219,1339.6236344081738,24.450000762939453,213.560089130912,20.293349365814507,0.18918375670909882,335.8481750488281,1.0656959336793224,12.0
2021-05-09 12:50:00-07:00,348.9685974121094,2.424083709716797,347.1287841796875,1339.6236344081738,24.34000015258789,214.1620289903989,20.407199911476184,0.18891672790050507,338.190673828125,1.0664801180013295,12.0
2021-05-09 12:51:00-07:00,360.5242614746094,2.380669355392456,357.9602966308594,1339.6236344081738,24.3799991607666,214.757954236183,20.522823563845066,0.18924164772033691,346.4803771972656,1.0672820067034783,12.0
2021-05-09 12:52:00-07:00,363.78143310546875,2.098907232284546,363.20697021484375,1339.6236344081738,24.479999542236328,215.34787596508562,20.640188634196832,0.18955381214618683,347.4084167480469,1.068101651720697,12.0
2021-05-09 12:53:00-07:00,357.16693115234375,0.8819770216941833,357.2132873535156,1339.6236344081738,24.579999923706055,215.93180910144014,20.759264136024697,0.18946944177150726,338.0387878417969,1.0689391095087717,12.0
2021-05-09 12:54:00-07:00,351.0191650390625,0.601432204246521,351.42108154296875,1339.6236344081738,24.690000534057617,216.50977220518388,20.880020499611163,0.18989330530166626,328.75445556640625,1.0697944461119961,12.0
2021-05-09 12:55:00-07:00,351.53045654296875,0.8555144667625427,353.47235107421875,1339.6236344081738,24.809999465942383,217.08178728221864,21.002428253804624,0.19004148244857788,325.2001037597656,1.0706677279074548,12.0
2021-05-09 12:56:00-07:00,371.1625061035156,2.4305226802825928,371.21307373046875,1339.6236344081738,24.790000915527344,217.64787960321058,21.126455628986704,0.18919111788272858,336.98944091796875,1.0715590041743146,12.0
2021-05-09 12:57:00-07:00,441.7483215332031,41.55253219604492,400.0613708496094,1339.6236344081738,24.3799991607666,218.2080775149449,21.252069340180512,0.18878203630447388,401.768310546875,1.0724683120053322,12.0
2021-05-09 12:58:00-07:00,407.43011474609375,1.6431889533996582,413.1361083984375,1339.6236344081738,24.5,218.76241226604083,21.379256737338892,0.18904371559619904,368.5092468261719,1.073395837844067,12.0
2021-05-09 12:59:00-07:00,413.22662353515625,1.8322404623031616,418.89617919921875,1339.6236344081738,24.579999923706055,219.3109181972557,21.50797979785017,0.18844948709011078,368.8713073730469,1.0743415836707155,12.0
2021-05-09 13:00:00-07:00,435.0511474609375,19.05863380432129,423.82232666015625,1339.6236344081738,24.239999771118164,219.85363110285536,21.6382036687629,0.1880880743265152,386.0252990722656,1.0753055719823732,13.0
2021-05-09 13:01:00-07:00,488.9206237792969,73.25321197509766,413.9814147949219,1339.6236344081738,24.239999771118164,220.39059027593024,21.76991425062195,0.18826580047607422,444.2471923828125,1.0762879781082624,13.0
2021-05-09 13:02:00-07:00,394.1417541503906,2.54227614402771,398.1227722167969,1339.6236344081738,24.209999084472656,220.92183686610403,21.903077775787736,0.18993671238422394,355.5345458984375,1.077288831002789,13.0
2021-05-09 13:03:00-07:00,375.8227844238281,2.3095433712005615,377.9483337402344,1339.6236344081738,24.219999313354492,221.4474140974048,22.03766861570176,0.19074247777462006,337.9432678222656,1.0783082188941056,13.0
2021-05-09 13:04:00-07:00,361.67901611328125,1.4492887258529663,363.1878662109375,1339.6236344081738,24.350000381469727,221.96736711623225,22.173661722116776,0.19088786840438843,326.5045471191406,1.07934623357968,13.0
2021-05-09 13:05:00-07:00,350.16448974609375,1.097383737564087,350.87567138671875,1339.6236344081738,24.579999923706055,222.4817428444601,22.311030617871637,0.19037719070911407,318.03057861328125,1.0804029549563037,13.0
2021-05-09 13:06:00-07:00,342.4818115234375,1.041016936302185,340.4678039550781,1339.6236344081738,24.479999542236328,222.990589842641,22.449741636202447,0.19132983684539795,314.02386474609375,1.0814784056218714,13.0
